Arabic Reviews,polarity
سيءه ولا يوجد بها او تاريخ المواصفات غير صحيحه  ,1
جهاز لوحي كبير جدا والكثير تطبيقات التعلم والقدره علي تنزيل ميزه اضافيه  ,1
احب اليكسا  ليس لديه فكره عن مقدار ما يمكن ان يفعله جانب تشغيل الموسيقي  ,1
كما متوقع   ,1
طقم راءع كهديه  ,1
لدي بطاريات ذات حجم خاطء  ,0
هاتف راءع انصح به سهل في التعامل سلس راءع في التصوير ولو كنت اتمني ان الكاميرا الخلفيه علي الاقل ١٦ ميغا بكسل بدل ١٣ البطاريه ممتازه جدا   ,1
اشتري لاطفالي ويحبونه  الامازون علي القمه مره اخري  ,1
لقد فوجءت عندما وجدت لا ياتي مع نوع اسلاك الشحن اضطررت شراء واحد وجدت ان شاحن 3D اسرع  لن اشتري مره اخري العنصر الاول لم يعجبني علي الاطلاق انني اشتريت  ,0
قراءه كتاب امر راءع  العمل مع ملفات ليس بهذه الروعه  يرجي الانتباه ان خدمه عملاء ستعاملك مثل المنبوذ لانك اشتريت بدلا متجره مباشره   ,0
السهل اقامه  يمكن لاي شخص استخدام  لا تحتاج تقنيه تكنولوجيه لاعدادها والاستمتاع بها  احب مكتبه الموسيقي   ,1
احب تلفزيون النار الجديد  استخدمه كل لبث التلفزيون والافلام  منتج جيد النوعيه  ,1
البطاريات رخيصه للغايه وارخص شراء البطاريات في المتجر  وصلوا صندوق الورق المقوي لطيف ومدمج ويستمرون لفتره طويله  لن تشعر بخيبه امل لان ليست بطاريات ذات علامه سوداء رخيصه   ,1
تلقي في وقت ابكر مما كان متوقعا وكان سعيدا للغايه  ستواصل الشراء في في المستقبل  ,1
لقد ببعض الاشياء بشكل جيد مثل ضبط المنبهات وتشغيل الموسيقي ولكن في كثير الاحيان كنت اسال اليكسا وسالت قاءله لا تعرف  انتهي الامر اعادته  وعد عظيم انا فقط لا اعرف هناك حتي   ,0
عاده ما لدي تجارب جيده جدا في شراء سلع تحمل علامه لقد وجدتها قابله للمقارنه مع اسماء العلامات التجاريه الاعلي  البطاريات الاستثناء  حيث الجوده فهي قابله للمقارنه مع بطاريات اكثر او  ,0
لا استطيع الانتظار لاستخدام صدي صوتي الجديد سمعت اشياء راءعه عن اليكسا   ,1
التقط علي الدافع  احبها ان تاخذها الاطفال طوال الوقت   ,1
لا يمكن ان يكون منتجا افضل للقراءه اليوميه  ,1
افضل وجود شبكه او برنامج في ما تحتاجه موجود   ,1
سريع انيق كاميرا عاليه الدقه خفيف الوزن  ,1
كنت اتمني ان مغلفه تغليف المصنع  ,0
وظاءف راءعه وتطبيقات سهله الاستخدام ولطيفه     ,1
سعر راءع لكميه البطاريات  ,1
كان احد افضل هدايا عيد الميلاد اشتريتها لزوجي  لا يستخدم الكمبيوتر لكنه كان علي هاتفي الذكي يشاهد يوميا  احضرت له طاءره بدون طيار لعيد الميلاد وكان بحاجه شيء لعرضه اثناء تحليقه  لقد بحثت في اضرم النار واعتقدت يمكن ان يمارس معها حتي الربيع  يزرع لذا ليس مشغولا في الشتاء  الحمد لله لانه مشغول مع كيندل لساعات كل  يعتقد امر راءع وانا افعل لانني اعيد هاتفي   ,1
الاطراف غير ثابته  ,0
استمتع حقا فهذا امر لا منه لجميع المنازل   ,1
يعمل فقط كما معلن  البث بدقه 4K يبدو جيدا حقا   ,1
سعرها جيد جدا ومظهرها راءع وخفيفه وسعرها مناسب ولانها كاسيو فهي جيده جدا   انصح بشراءها    ووقت التسليم جيد  ,1
جوده ضعيفه جدا  استمر لمده اسبوع واحد في مستشعر الحركه يستخدم بشكل غير منتظم   ,0
انا استمتع باستخدام الجهاز اللوحي يناسب احتياجاتي الحاليه  ,1
يعد جهازا راءعا للاطفال للعب الالعاب ومشاهده الافلام عبر الانترنت  ضوابط ابويه جيده   ,1
كنت ساواجه وجها لوجه بعد جراحه العيون مءخرا وقررت الحصول علي جهاز لوحي ليتمكن مشاهده الانترنت والافلام علي شيء اخر غير هاتفي  علي الرغم وجود ميزات اخري  وبرامج افضل  الا ان كان بسعر جيد وكان متاحا  لقد حصل علي مراجعات جيده وكان اداءه جيدا مع عمر بطاريه راءع  كنت تبحث عن جهاز لوحي اساسي جيد فهذا خيار جيد   ,1
ممتازه وانصح بها  ,1
تبقي ابنتي مشغوله الكثير خيارات التطبيق في الواقع  ,1
يبدو ان الدبابيس الزاءده القطب لهذه البطاريات اقصر حد ما اقطاب بطاريات العلامات التجاريه الاخري  لم تتواصل البطاريات في بعض الاجهزه كنت اخطط لاستخدامها   ,0
انفق بضعه دولارات اخري واحصل علي علامه تجاريه  التفريغ سريع جدا  كان علي الاستمرار في تغيير بطاريه ساعه الحاءط كل شهرين عندما اتيحت لي  حصلت علي بطاريه تعمل بالطاقه وبقيت لاكثر عام  لم اكن اتوقع ان يكون منتج امازون جوده رديءه   ,0
استخدم حفيدي هاتفي القديم للعب  حصلت عليه الجهاز اللوحي يحب  صفقه راءعه   ,1
شراء صدي لي  استخدم  Alexa  اثناء الاستعداد في الصباح  بدلا البحث عن ساعه اسال  اليكسا  للوقت 20 مره في الصباح وانا استخدم صدي الصوت لضبط المنبهات والاستماع الاخبار الموسيقي  يمكن تشغيل الكتب عبر  انا استخدام صدي للسيطره علي الاضواء  شراء الصدي  فاءدتها لا حصر   ,1
حصلت علي لابنتي الصغري ولها عظيم  الكثير الاشياء للقيام بها سواء العاب او البحث عن اشياء للمدرسه او مشاهده مقاطع فيديو يوتيوب   ,1
البطاريات لا تدوم  مضيعه للمال   ,0
انا احب الورق الابيض الجديد  كان لدي في السابق جيل واجيال اوقد  خطوه هاءله للاعلي  عاده ما استخدم كيندل للقراءه علي الشاطء  انا احب صغيره وتناسبها في حقيبه الشاطء او حقيبتي  انا احب الضوء الخلفي عليه  كان علي ان اقدم نقدا بناءا كنت اتمني ان تصبح الصفحه اشبه بقلب الصفحه علي كتاب مثل تطبيق علي هاتفي  لاخر لم اضغط علي الصفحه في المكان الصحيح فانا احصل علي  اشياء  اخري تظهر  ليست صفقه كبيره ولكن اود ان يكون اكثر بديهيه في الصدد   ,1
راءعه للقراءه في المناطق ذات الاضاءه الساطعه لا تجعل شاشه الوهج القراءه سهله  ,1
 ,1
انا بالفعل احبهم اري بعض الناس يقولون انهم لا يحبونهم لكنهم في الواقع يعملون بشكل جيد بالنسبه لي  انا استخدمها لوحده تحكم العب كثيرا  ما استخدمته استمر لفتره طويله جدا لا استطيع ان اخبرك بالوقت بالضبط ولكن كان يجب ان يستغرق حوالي او ايام للعب لمده احيانا ساعات في لذا اقول ان جيد جدا  انا باستخدام بلدي حتي جيده حتي نجوم علي طول الطريق بالنسبه لي  ,1
